MLSNumber, Street, City, BR, Bath, Footage, Price, PriceSqFt, County, Zone, Source, Date, URL
1072084, 1105 G, Lompoc, 4, 2, 1700, 389900, 229.35294117647058, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1072084
1071616, 828 Cooper, Lompoc, 3, 3, 2028, 415000, 204.63510848126234, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071616
1070250, 1430 Railroad, Oceano, 2, 2, 935, 310000, 331.55080213903744, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070250
1069963, 1083 Lana, Paso Robles, 3, 2, 1176, 353000, 300.1700680272109, SLO, 4, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069963
1069410, 4640 Whispering Oak, Paso Robles, 3, 2, 1328, 360000, 271.0843373493976, SLO, 4, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069410
1071853, 3570 Lakeside Village, Paso Robles, 4, 3, 2552, 459000, 179.858934169279, SLO, 4, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071853
1068692, 261 Silver Oak, Paso Robles, 3, 2, 2484, 525000, 211.35265700483092, SLO, 4, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068692
1071295, 1006 Vista Grande, Paso Robles, 5, 3, 3227, 599900, 185.9002169197397, SLO, 4, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071295
1068129, 691 Price, Pismo Beach, 2, 2, 884, 569000, 643.6651583710408, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068129
1068689, 1870 Costa Del Sol, Pismo Beach, 3, 3, 1499, 659000, 439.62641761174115, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068689
1071810, 200 Surf, Pismo Beach, 3, 2, 1565, 699000, 446.64536741214056, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071810
1071434, 206 Vincente, Pismo Beach, 3, 4, 2027, 999500, 493.0932412432166, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071434
1070419, 547 Kevin, Porterville, 4, 4, 2614, 329500, 126.05202754399387, Other, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070419
1071404, 1650 Clark, Santa Maria, 2, 2, 1056, 43900, 41.571969696969695, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071404
1071767, 4002 Berwyn, Santa Maria, 2, 2, 1440, 94900, 65.90277777777777, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071767
1071111, 310 McCoy, Santa Maria, 2, 2, 1130, 239900, 212.30088495575222, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071111
1071126, 245 5th, Solvang, 2, 2, 1316, 350000, 265.9574468085106, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071126
1067487, 888 Fredensborg Canyon, Solvang, 5, 4, 2980, 669750, 224.748322147651, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067487
1070400, 765 Mesa View, Arroyo Grande, 2, 2, 1440, 99000, 68.75, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070400
1068113, 765 Mesa View, Arroyo Grande, 3, 2, 1248, 135000, 108.17307692307692, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068113
1065985, 1443 Newport, Arroyo Grande, 5, 2, 2744, 626000, 228.134110787172, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1065985
1070393, 850 StageCoach, Arroyo Grande, 3, 2, 1656, 699000, 422.1014492753623, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070393
1070660, 7400 Portola, Atascadero, 3, 2, 1936, 530000, 273.7603305785124, SLO, 3, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070660
1069627, 14270 Morningside, Atascadero, 3, 3, 1650, 665000, 403.030303030303, SLO, 3, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069627
1070983, 9123 Santa Margarita, Atascadero, 3, 4, 2716, 875000, 322.16494845360825, SLO, 3, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070983
1066078, 723 Balboa, Grover Beach, 3, 3, 2133, 600000, 281.29395218002816, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1066078
1070062, 1411 San Diego, Grover Beach, 3, 3, 1852, 649000, 350.4319654427646, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070062
1070935, 1441 Crown, Lompoc, 4, 3, 1770, 320000, 180.7909604519774, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070935
1067095, 2461 Grand, Los Olivos, 4, 4, 2275, 1050000, 461.53846153846155, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067095
1071388, 1860 6th, Los Osos, 3, 2, 1716, 604900, 352.5058275058275, SLO, 1, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071388
1067475, 2939 Hemlock, Morro Bay, 1, 1, 560, 399000, 712.5, SLO, 1, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067475
1068600, 2766 Tennessee Walker, Paso Robles, 3, 2, 1728, 315000, 182.29166666666666, SLO, 4, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068600
1070120, 110 Narlene, Pismo Beach, 3, 3, 1479, 623900, 421.8390804597701, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070120
1071113, 2251 Shell Beach, Pismo Beach, 3, 2, 1282, 715000, 557.7223088923557, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071113
1071709, 656 Mi Tierra, Santa Maria, 3, 3, 2178, 465000, 213.4986225895317, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071709
1071695, 3611 Cerrito, Santa Ynez, 3, 2, 1467, 639000, 435.5828220858896, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071695
1068185, 1250 Hans Park, Solvang, 3, 2, 1634, 733000, 448.5924112607099, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068185
1065153, 1247 Hans Park, Solvang, 3, 3, 2168, 799900, 368.95756457564573, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1065153
1067643, 1490 Dove Meadow, Solvang, 6, 7, 7386, 2750000, 372.32602220417004, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067643
1070460, 555 Crown Hill, Arroyo Grande, 3, 2, 1900, 639000, 336.3157894736842, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070460
1070980, 2357 Bittern, Arroyo Grande, 3, 4, 2888, 849999, 294.3209833795014, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070980
1071411, 382 Village Glen, Arroyo Grande, 5, 3, 2781, 939900, 337.97195253505936, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071411
1067422, 4495 Lobos, Atascadero, 3, 3, 1672, 438900, 262.5, SLO, 3, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067422
1067012, 7115 San Gregorio, Atascadero, 3, 3, 2280, 589000, 258.3333333333333, SLO, 3, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067012
1068020, 6450 San Gabriel, Atascadero, 4, 3, 2908, 839000, 288.5144429160935, SLO, 3, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068020
1069620, 330 Highway 246, Buellton, 2, 2, 1488, 35000, 23.521505376344088, Other, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069620
1068999, 2180 Sherwood, Cambria, 3, 3, 2590, 1395000, 538.6100386100386, SLO, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068999
1069090, 716 Balboa, Grover Beach, 3, 2, 2020, 659900, 326.6831683168317, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069090
1071535, 2660 Ontiveros, Los Olivos, 5, 4, -1, 1395000, -1395000.0, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071535
1070541, 739 Bolen, Paso Robles, 3, 2, 1865, 450000, 241.28686327077747, SLO, 4, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070541
1071917, 1208 Grassy Hollow, Paso Robles, 3, 2, 1921, 498000, 259.2399791775117, SLO, 4, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071917
1067198, 4650 Blue Sage, Paso Robles, 4, 5, 4577, 1599000, 349.35547301726024, SLO, 4, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067198
1070497, 111 Morro, Pismo Beach, 3, 2, 1295, 729000, 562.934362934363, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070497
1071141, 1807 Costa Brava, Pismo Beach, 3, 3, 1749, 895000, 511.7209834190966, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071141
1070138, 3057 Higuera, San Luis Obispo, 2, 2, 1488, 215000, 144.48924731182797, SLO, 1, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070138
1068029, 1661 McCollum, San Luis Obispo, 4, 3, 1971, 899000, 456.1136478944698, SLO, 1, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068029
1067074, 172 Highland, San Luis Obispo, 4, 3, 2266, 939000, 414.3865842894969, SLO, 1, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067074
1070607, 606 Newlove, Santa Maria, 2, 2, 1246, 229900, 184.5104333868379, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070607
1071451, 1914 Melanie, Santa Maria, 3, 2, 1398, 365000, 261.08726752503577, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071451
1069608, 1327 Woodmere, Santa Maria, 3, 2, 1538, 379500, 246.74902470741222, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069608
1071889, 726 Arthur, Santa Maria, 3, 2, 1944, 429000, 220.679012345679, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071889
1071665, 2865 Monte Verde, Santa Maria, 3, 2, 2008, 455000, 226.59362549800798, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071665
1068428, 765 Mesa View, Arroyo Grande, 3, 2, 1536, 155000, 100.91145833333333, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068428
1071485, 1472 Ash, Arroyo Grande, 3, 2, 1364, 482900, 354.03225806451616, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071485
1068695, 2301 Callender, Arroyo Grande, 4, 3, 2312, 679899, 294.07396193771626, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068695
1067727, 697 Avocet, Arroyo Grande, 4, 3, 3167, 898900, 283.83328070729397, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067727
1071836, 475 Via Las Aguilas, Arroyo Grande, 3, 3, 2325, 964950, 415.03225806451616, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071836
1071780, 9144 Arbol Del Rosal, Atascadero, 2, 3, 1468, 339000, 230.92643051771117, SLO, 3, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071780
1064623, 8500 Graves Creek, Atascadero, 4, 4, 3104, 789000, 254.18814432989691, SLO, 3, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1064623
1070493, 5667 Gato, Goleta, 3, 2, 1494, 769000, 514.7255689424364, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070493
1071090, 508 Crosby, Lompoc, 3, 2, 1662, 384900, 231.5884476534296, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071090
1071837, 1567 8th, Los Osos, 2, 1, 890, 439500, 493.82022471910113, SLO, 1, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071837
1071727, 637 Grande, Nipomo, 3, 2, 1600, 569000, 355.625, SLO, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071727
1071679, 4310 Jardine, Paso Robles, 3, 2, 1208, 389900, 322.76490066225165, SLO, 4, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071679
1070150, 1480 Penman Springs, Paso Robles, 2, 2, 1344, 499000, 371.2797619047619, SLO, 4, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070150
1054017, 3520 Creston, Paso Robles, 11, 11, 7732, 1975000, 255.43197102948784, SLO, 4, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1054017
1069768, 3121 Calle Noguera, Santa Barbara, 2, 1, 980, 999900, 1020.3061224489796, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069768
1071109, 205 Newlove, Santa Maria, 2, 1, 1190, 199999, 168.06638655462186, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071109
1065892, 1126 Foster, Santa Maria, 3, 3, 1800, 299000, 166.11111111111111, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1065892
1070168, 4541 Coachman, Santa Maria, 4, 3, 2632, 527000, 200.22796352583586, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070168
1061272, 2893 Stadium, Solvang, 3, 3, 2096, 619000, 295.32442748091603, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1061272
1070432, 975 Fredensborg Canyon, Solvang, 4, 3, 3211, 1150000, 358.1438804110869, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070432
1071052, 1230 Quail Ridge, Solvang, 4, 3, 3661, 1695000, 462.98825457525265, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071052
1071860, 59 8th, Templeton, 3, 3, 1475, 398000, 269.8305084745763, SLO, 3, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071860
1070448, 130 Conover, Templeton, 3, 2, 2379, 775000, 325.76712904581757, SLO, 3, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070448
1071702, 7710 Valle, Atascadero, 3, 2, 1776, 560000, 315.31531531531533, SLO, 3, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071702
1071440, 9575 Lake View, Atascadero, 3, 2, 1936, 569000, 293.90495867768595, SLO, 3, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071440
1070518, 479 Plymouth, Cambria, 3, 3, 1601, 765000, 477.8263585259213, SLO, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070518
1070844, 3555 Ocean, Cayucos, 3, 2, 1414, 699000, 494.34229137199435, SLO, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070844
1070886, 1415 Plum, Lompoc, 4, 3, 1897, 342000, 180.28465998945703, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070886
1071721, 233 Gardengate, Lompoc, 3, 3, 2327, 515500, 221.52986678126342, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071721
1067466, 2750 San Marcos, Los Olivos, 3, 2, 1540, 759000, 492.85714285714283, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067466
1071540, 936 Jacqueline, Nipomo, 3, 3, 2470, 749900, 303.60323886639674, SLO, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071540
1068903, 444 Pier, Oceano, 1, 1, 562, 129900, 231.1387900355872, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068903
1068539, 2531 Cienaga, Oceano, 2, 2, 1362, 243000, 178.41409691629957, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068539
1067362, 3351 Riparian Way, Paso Robles, 4, 3, 1993, 389000, 195.18314099347717, SLO, 4, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067362
1070235, 2422 Royal, Paso Robles, 3, 3, 2200, 475000, 215.9090909090909, SLO, 4, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070235
1071917, 1208 Grassy Hollow, Paso Robles, 3, 2, 1921, 498000, 259.2399791775117, SLO, 4, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071917
1069847, 4720 Lamplighter, Paso Robles, 5, 3, 3595, 933000, 259.5271210013908, SLO, 4, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069847
1066180, 1031 Walnut, San Luis Obispo, 3, 2, 1326, 669000, 504.52488687782807, SLO, 1, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1066180
1071698, 4570 Wavertree, San Luis Obispo, 4, 3, 2091, 729000, 348.6370157819225, SLO, 1, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071698
1071722, 263 Luneta, San Luis Obispo, 4, 3, 1824, 749000, 410.6359649122807, SLO, 1, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071722
1068874, 1333 Santa Teresita, Santa Barbara, 3, 5, 4690, 2475000, 527.7185501066098, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068874
1069656, 1650 Clark, Santa Maria, 2, 2, 1440, 45500, 31.59722222222222, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069656
1070848, 3866 Berwyn, Santa Maria, 2, 2, 1650, 79000, 47.878787878787875, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070848
1071313, 932 Ridge View, Santa Maria, 2, 2, 1176, 119900, 101.95578231292517, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071313
1071296, Address Not Available, Santa Maria, 3, 2, 1144, 374900, 327.7097902097902, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071296
1070916, 4305 Franklin, Santa Maria, 3, 2, 1556, 424900, 273.0719794344473, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070916
1071956, 377 Sunrise, Arroyo Grande, 2, 2, 1497, 305000, 203.74081496325985, SLO, 2, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071956
1070917, 8925 Azucena, Atascadero, 3, 3, 1854, 534000, 288.02588996763757, SLO, 3, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070917
1066617, 6610 Buckley, Cambria, 4, 4, 4700, 1250000, 265.9574468085106, SLO, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1066617
1070691, 900 Fir, Lompoc, 3, 3, 3500, 770000, 220.0, SB, 0, 1, 10/24/16, http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070691
